video_id,frame,participant_id,x1,y1,x2,y2
set03/video_0001,2696,3_1_225,707.56,735.43,716.36,774.44
set03/video_0001,2697,3_1_225,705.98,735.6,714.78,774.82
set03/video_0001,2698,3_1_225,704.4,735.77,713.2,775.2
set03/video_0001,2699,3_1_225,702.72,735.32,711.52,775.34
set03/video_0001,2700,3_1_225,701.04,734.86,709.84,775.48
set03/video_0001,2701,3_1_225,699.36,734.41,708.16,775.62
set03/video_0001,2702,3_1_225,697.68,733.95,706.48,775.76
set03/video_0001,2703,3_1_225,696.0,733.5,704.8,775.9
set03/video_0001,2704,3_1_225,694.24,734.02,703.04,776.42
set03/video_0001,2705,3_1_225,692.48,734.54,701.28,776.94
set03/video_0001,2706,3_1_225,690.72,735.06,699.52,777.46
set03/video_0001,2707,3_1_225,688.96,735.58,697.76,777.98
set03/video_0001,2708,3_1_225,687.2,736.1,696.0,778.5
set03/video_0001,2709,3_1_225,685.54,735.74,694.34,778.38
set03/video_0001,2710,3_1_225,683.89,735.38,692.69,778.26
set03/video_0001,2711,3_1_225,682.23,735.02,691.03,778.14
set03/video_0001,2712,3_1_225,680.58,734.66,689.38,778.02
set03/video_0001,2713,3_1_225,678.92,734.3,687.72,777.9
set03/video_0001,2714,3_1_225,677.12,733.98,686.22,777.92
set03/video_0001,2715,3_1_225,675.32,733.65,684.72,777.94
set03/video_0001,2716,3_1_225,673.52,733.33,683.21,777.96
set03/video_0001,2717,3_1_225,671.72,733.0,681.71,777.98
set03/video_0001,2718,3_1_225,669.92,732.68,680.21,778.0
set03/video_0001,2719,3_1_225,668.12,732.36,678.71,778.02
set03/video_0001,2720,3_1_225,666.32,732.03,677.21,778.04
set03/video_0001,2721,3_1_225,664.52,731.71,675.7,778.06
set03/video_0001,2722,3_1_225,662.72,731.38,674.2,778.08
set03/video_0001,2723,3_1_225,660.92,731.06,672.7,778.1
set03/video_0001,2724,3_1_225,658.98,730.6,671.04,778.0
set03/video_0001,2725,3_1_225,657.03,730.15,669.38,777.9
set03/video_0001,2726,3_1_225,655.09,729.69,667.72,777.8
set03/video_0001,2727,3_1_225,653.14,729.24,666.06,777.7
set03/video_0001,2728,3_1_225,651.2,728.78,664.4,777.6
set03/video_0001,2729,3_1_225,648.97,728.92,662.3,778.2
set03/video_0001,2730,3_1_225,646.74,729.07,660.2,778.8
set03/video_0001,2731,3_1_225,644.5,729.21,658.1,779.4
set03/video_0001,2732,3_1_225,642.27,729.36,656.0,780.0
set03/video_0001,2733,3_1_225,640.04,729.5,653.9,780.6
set03/video_0001,2734,3_1_225,638.0,729.91,651.86,781.56
set03/video_0001,2735,3_1_225,635.96,730.33,649.82,782.52
set03/video_0001,2736,3_1_225,633.93,730.74,647.78,783.48
set03/video_0001,2737,3_1_225,631.89,731.16,645.74,784.44
set03/video_0001,2738,3_1_225,629.85,731.57,643.7,785.4
set03/video_0001,2739,3_1_225,627.31,731.14,641.37,785.94
set03/video_0001,2740,3_1_225,624.77,730.71,639.04,786.48
set03/video_0001,2741,3_1_225,622.23,730.27,636.71,787.02
set03/video_0001,2742,3_1_225,619.69,729.84,634.38,787.56
set03/video_0001,2743,3_1_225,617.15,729.41,632.05,788.1
set03/video_0001,2744,3_1_225,614.61,728.98,629.72,788.64
set03/video_0001,2745,3_1_225,612.07,728.55,627.39,789.18
set03/video_0001,2746,3_1_225,609.53,728.11,625.06,789.72
set03/video_0001,2747,3_1_225,606.99,727.68,622.73,790.26
set03/video_0001,2748,3_1_225,604.45,727.25,620.4,790.8
set03/video_0001,2749,3_1_225,601.32,727.58,617.32,791.46
set03/video_0001,2750,3_1_225,598.19,727.91,614.24,792.12
set03/video_0001,2751,3_1_225,595.07,728.24,611.16,792.78
set03/video_0001,2752,3_1_225,591.94,728.57,608.08,793.44
set03/video_0001,2753,3_1_225,588.81,728.89,605.0,794.1
set03/video_0001,2754,3_1_225,585.68,729.22,601.92,794.76
set03/video_0001,2755,3_1_225,582.55,729.55,598.84,795.42
set03/video_0001,2756,3_1_225,579.43,729.88,595.76,796.08
set03/video_0001,2757,3_1_225,576.3,730.21,592.68,796.74
set03/video_0001,2758,3_1_225,573.17,730.54,589.6,797.4
set03/video_0001,2759,3_1_225,569.21,730.18,586.04,797.9
set03/video_0001,2760,3_1_225,565.26,729.81,582.48,798.4
set03/video_0001,2761,3_1_225,561.3,729.45,578.92,798.9
set03/video_0001,2762,3_1_225,557.34,729.09,575.36,799.4
set03/video_0001,2763,3_1_225,553.38,728.72,571.8,799.9
set03/video_0001,2764,3_1_225,549.43,728.36,568.24,800.4
set03/video_0001,2765,3_1_225,545.47,728.0,564.68,800.9
set03/video_0001,2766,3_1_225,541.51,727.64,561.12,801.4
set03/video_0001,2767,3_1_225,537.56,727.27,557.56,801.9
set03/video_0001,2768,3_1_225,533.6,726.91,554.0,802.4
set03/video_0001,2769,3_1_225,529.42,726.93,549.82,803.07
set03/video_0001,2770,3_1_225,525.24,726.94,545.64,803.74
set03/video_0001,2771,3_1_225,521.05,726.96,541.45,804.41
set03/video_0001,2772,3_1_225,516.87,726.98,537.27,805.08
set03/video_0001,2773,3_1_225,512.69,727.0,533.09,805.75
set03/video_0001,2774,3_1_225,508.51,727.01,528.91,806.42
set03/video_0001,2775,3_1_225,504.33,727.03,524.73,807.09
set03/video_0001,2776,3_1_225,500.14,727.05,520.54,807.76
set03/video_0001,2777,3_1_225,495.96,727.06,516.36,808.43
set03/video_0001,2778,3_1_225,491.78,727.08,512.18,809.1
set03/video_0001,2779,3_1_225,486.76,726.83,507.44,810.26
set03/video_0001,2780,3_1_225,481.74,726.58,502.71,811.42
set03/video_0001,2781,3_1_225,476.73,726.34,497.97,812.58
set03/video_0001,2782,3_1_225,471.71,726.09,493.24,813.74
set03/video_0001,2783,3_1_225,466.69,725.84,488.5,814.9
set03/video_0001,2784,3_1_225,461.65,725.36,483.88,815.54
set03/video_0001,2785,3_1_225,456.61,724.89,479.26,816.18
set03/video_0001,2786,3_1_225,451.57,724.41,474.64,816.82
set03/video_0001,2787,3_1_225,446.53,723.93,470.02,817.46
set03/video_0001,2788,3_1_225,441.5,723.46,465.4,818.1
set03/video_0001,2789,3_1_225,436.46,722.98,460.78,818.74
set03/video_0001,2790,3_1_225,431.42,722.5,456.16,819.38
set03/video_0001,2791,3_1_225,426.38,722.02,451.54,820.02
set03/video_0001,2792,3_1_225,421.34,721.55,446.92,820.66
set03/video_0001,2793,3_1_225,416.3,721.07,442.3,821.3
set03/video_0001,2794,3_1_225,410.29,720.82,436.76,822.52
set03/video_0001,2795,3_1_225,404.27,720.57,431.22,823.74
set03/video_0001,2796,3_1_225,398.26,720.32,425.68,824.96
set03/video_0001,2797,3_1_225,392.25,720.07,420.14,826.18
set03/video_0001,2798,3_1_225,386.24,719.83,414.6,827.4
set03/video_0001,2799,3_1_225,380.22,719.58,409.06,828.62
set03/video_0001,2800,3_1_225,374.21,719.33,403.52,829.84
set03/video_0001,2801,3_1_225,368.2,719.08,397.98,831.06
set03/video_0001,2802,3_1_225,362.18,718.83,392.44,832.28
set03/video_0001,2803,3_1_225,356.17,718.58,386.9,833.5
set03/video_0001,2804,3_1_225,348.9,717.85,380.02,834.83
set03/video_0001,2805,3_1_225,341.64,717.12,373.14,836.16
set03/video_0001,2806,3_1_225,334.37,716.39,366.26,837.49
set03/video_0001,2807,3_1_225,327.1,715.66,359.38,838.82
set03/video_0001,2808,3_1_225,319.84,714.92,352.5,840.15
set03/video_0001,2809,3_1_225,312.57,714.19,345.62,841.48
set03/video_0001,2810,3_1_225,305.3,713.46,338.74,842.81
set03/video_0001,2811,3_1_225,298.03,712.73,331.86,844.14
set03/video_0001,2812,3_1_225,290.77,712.0,324.98,845.47
set03/video_0001,2813,3_1_225,283.5,711.27,318.1,846.8
set03/video_0001,2814,3_1_225,274.13,710.37,309.16,847.79
set03/video_0001,2815,3_1_225,264.75,709.46,300.22,848.78
set03/video_0001,2816,3_1_225,255.38,708.56,291.28,849.77
set03/video_0001,2817,3_1_225,246.01,707.66,282.34,850.76
set03/video_0001,2818,3_1_225,236.63,706.75,273.4,851.75
set03/video_0001,2819,3_1_225,227.26,705.85,264.46,852.74
set03/video_0001,2820,3_1_225,217.89,704.95,255.52,853.73
set03/video_0001,2821,3_1_225,208.52,704.05,246.58,854.72
set03/video_0001,2822,3_1_225,199.14,703.14,237.64,855.71
set03/video_0001,2823,3_1_225,189.77,702.24,228.7,856.7
set03/video_0001,2824,3_1_225,177.0,699.79,216.57,856.7
set03/video_0001,2825,3_1_225,164.23,697.34,204.44,856.7
set03/video_0001,2826,3_1_225,151.46,694.89,192.31,856.7
set03/video_0001,2827,3_1_225,138.69,692.44,180.18,856.7
set03/video_0001,2828,3_1_225,125.92,689.99,168.05,856.7
set03/video_0001,2829,3_1_225,113.14,687.53,155.92,856.7
set03/video_0001,2830,3_1_225,100.37,685.08,143.79,856.7
set03/video_0001,2831,3_1_225,87.6,682.63,131.66,856.7
set03/video_0001,2832,3_1_225,74.83,680.18,119.53,856.7
set03/video_0001,2833,3_1_225,62.06,677.73,107.4,856.7
set03/video_0001,2834,3_1_225,49.65,674.89,92.95,856.36
set03/video_0001,2835,3_1_225,37.24,672.05,78.5,856.02
set03/video_0001,2836,3_1_225,24.82,669.22,64.06,855.68
set03/video_0001,2837,3_1_225,12.41,666.38,49.61,855.34
set03/video_0001,2838,3_1_225,0.0,663.54,35.16,855.0
set03/video_0001,2839,3_1_225,0.0,663.54,19.5,855.0
set03/video_0001,2776,3_1_226,486.48,726.48,504.3,802.3
set03/video_0001,2777,3_1_226,481.58,726.92,499.39,804.6
set03/video_0001,2778,3_1_226,476.68,727.37,494.49,806.9
set03/video_0001,2779,3_1_226,471.77,727.82,489.59,809.2
set03/video_0001,2780,3_1_226,466.87,728.26,484.68,811.5
set03/video_0001,2781,3_1_226,461.96,728.71,479.78,809.7
set03/video_0001,2782,3_1_226,456.39,728.71,474.21,811.95
set03/video_0001,2783,3_1_226,450.82,728.71,468.64,814.2
set03/video_0001,2784,3_1_226,444.88,725.73,462.69,814.2
set03/video_0001,2785,3_1_226,438.94,726.29,457.87,814.76
set03/video_0001,2786,3_1_226,432.99,726.85,453.04,815.32
set03/video_0001,2787,3_1_226,427.05,727.4,448.22,815.87
set03/video_0001,2788,3_1_226,421.1,727.96,443.4,816.43
set03/video_0001,2789,3_1_226,415.23,727.07,437.83,817.62
set03/video_0001,2790,3_1_226,409.36,726.17,432.26,818.81
set03/video_0001,2791,3_1_226,403.48,725.28,426.7,820.0
set03/video_0001,2792,3_1_226,397.21,724.53,421.33,820.7
set03/video_0001,2793,3_1_226,390.94,723.79,415.97,821.4
set03/video_0001,2794,3_1_226,384.67,723.04,410.6,822.1
set03/video_0001,2795,3_1_226,378.4,722.29,405.23,822.8
set03/video_0001,2796,3_1_226,372.13,721.55,399.87,823.5
set03/video_0001,2797,3_1_226,365.86,720.8,394.5,824.2
set03/video_0001,2798,3_1_226,358.75,720.92,388.0,825.34
set03/video_0001,2799,3_1_226,351.65,721.04,381.5,826.48
set03/video_0001,2800,3_1_226,344.54,721.16,375.0,827.62
set03/video_0001,2801,3_1_226,337.44,721.28,368.5,828.76
set03/video_0001,2802,3_1_226,330.33,721.4,362.0,829.9
set03/video_0001,2803,3_1_226,322.57,720.98,354.78,831.27
set03/video_0001,2804,3_1_226,314.8,720.56,347.56,832.65
set03/video_0001,2805,3_1_226,307.04,720.14,340.34,834.02
set03/video_0001,2806,3_1_226,299.27,719.72,333.12,835.4
set03/video_0001,2807,3_1_226,291.51,719.3,325.9,836.77
set03/video_0001,2808,3_1_226,283.15,718.7,317.54,837.52
set03/video_0001,2809,3_1_226,274.79,718.1,309.18,838.26
set03/video_0001,2810,3_1_226,266.43,717.5,300.82,839.01
set03/video_0001,2811,3_1_226,258.07,716.9,292.46,839.75
set03/video_0001,2812,3_1_226,249.7,716.3,284.09,840.5
set03/video_0001,2813,3_1_226,241.34,715.7,275.73,841.25
set03/video_0001,2814,3_1_226,232.98,715.1,267.37,841.99
set03/video_0001,2815,3_1_226,224.62,714.5,259.01,842.74
set03/video_0001,2816,3_1_226,216.26,713.9,250.65,843.48
set03/video_0001,2817,3_1_226,207.9,713.3,242.29,844.23
set03/video_0001,2818,3_1_226,197.63,711.44,232.02,845.31
set03/video_0001,2819,3_1_226,187.36,709.58,221.75,846.38
set03/video_0001,2820,3_1_226,177.08,707.72,211.47,847.46
set03/video_0001,2821,3_1_226,166.81,705.86,201.2,848.53
set03/video_0001,2822,3_1_226,156.54,704.0,190.93,849.61
set03/video_0001,2823,3_1_226,143.33,701.26,178.55,849.3
set03/video_0001,2824,3_1_226,130.12,698.53,166.16,848.99
set03/video_0001,2825,3_1_226,116.91,695.79,153.78,848.68
set03/video_0001,2826,3_1_226,103.7,693.06,141.4,848.37
set03/video_0001,2827,3_1_226,90.49,690.33,129.01,848.06
set03/video_0001,2828,3_1_226,77.29,687.59,116.63,847.74
set03/video_0001,2829,3_1_226,64.08,684.86,104.25,847.43
set03/video_0001,2830,3_1_226,50.87,682.12,91.87,847.12
set03/video_0001,2831,3_1_226,37.66,679.38,79.48,846.81
set03/video_0001,2832,3_1_226,24.45,676.65,67.1,846.5
set03/video_0001,2833,3_1_226,16.3,675.1,54.03,844.95
set03/video_0001,2834,3_1_226,8.15,673.56,40.96,843.41
set03/video_0001,2835,3_1_226,0.0,672.01,27.89,841.86
set03/video_0001,2766,3_1_227,554.6,733.95,567.87,799.89
set03/video_0001,2767,3_1_227,550.62,734.28,563.89,800.22
set03/video_0001,2768,3_1_227,546.64,734.61,559.91,800.55
set03/video_0001,2769,3_1_227,542.66,734.95,555.93,800.89
set03/video_0001,2770,3_1_227,538.68,735.28,551.95,801.22
set03/video_0001,2771,3_1_227,534.7,735.61,547.97,801.55
set03/video_0001,2772,3_1_227,530.59,735.69,543.86,802.22
set03/video_0001,2773,3_1_227,526.49,735.77,539.76,802.89
set03/video_0001,2774,3_1_227,522.38,735.86,535.65,803.56
set03/video_0001,2775,3_1_227,518.28,735.94,531.55,804.23
set03/video_0001,2776,3_1_227,514.17,736.02,527.44,804.9
set03/video_0001,2777,3_1_227,509.57,736.1,522.84,805.78
set03/video_0001,2778,3_1_227,504.96,736.19,518.24,806.66
set03/video_0001,2779,3_1_227,500.36,736.27,513.63,807.54
set03/video_0001,2780,3_1_227,495.75,736.36,509.03,808.42
set03/video_0001,2781,3_1_227,491.15,736.44,504.43,809.3
set03/video_0001,2782,3_1_227,486.42,736.52,499.7,810.0
set03/video_0001,2783,3_1_227,481.7,736.6,494.97,810.7
set03/video_0001,2784,3_1_227,476.97,736.69,490.25,811.4
set03/video_0001,2785,3_1_227,472.25,736.77,485.52,812.1
set03/video_0001,2786,3_1_227,467.52,736.85,480.79,812.8
set03/video_0001,2787,3_1_227,462.87,736.31,476.43,814.04
set03/video_0001,2788,3_1_227,458.23,735.77,472.07,815.28
set03/video_0001,2789,3_1_227,453.58,735.23,467.72,816.52
set03/video_0001,2790,3_1_227,448.94,734.69,463.36,817.76
set03/video_0001,2791,3_1_227,444.29,734.15,459.0,819.0
set03/video_0001,2792,3_1_227,438.94,733.86,454.13,819.91
set03/video_0001,2793,3_1_227,433.59,733.57,449.26,820.82
set03/video_0001,2794,3_1_227,428.24,733.28,444.39,821.73
set03/video_0001,2795,3_1_227,422.89,732.99,439.52,822.64
set03/video_0001,2796,3_1_227,417.54,732.7,434.65,823.55
set03/video_0001,2797,3_1_227,412.19,732.41,429.78,824.46
set03/video_0001,2798,3_1_227,406.84,732.12,424.91,825.37
set03/video_0001,2799,3_1_227,401.49,731.83,420.04,826.28
set03/video_0001,2800,3_1_227,396.14,731.54,415.17,827.19
set03/video_0001,2801,3_1_227,390.79,731.25,410.3,828.1
set03/video_0001,2802,3_1_227,384.28,731.23,404.22,829.24
set03/video_0001,2803,3_1_227,377.77,731.21,398.14,830.38
set03/video_0001,2804,3_1_227,371.26,731.19,392.06,831.52
set03/video_0001,2805,3_1_227,364.75,731.17,385.98,832.66
set03/video_0001,2806,3_1_227,358.24,731.14,379.9,833.8
set03/video_0001,2807,3_1_227,351.72,731.12,373.82,834.94
set03/video_0001,2808,3_1_227,345.21,731.1,367.74,836.08
set03/video_0001,2809,3_1_227,338.7,731.08,361.66,837.22
set03/video_0001,2810,3_1_227,332.19,731.06,355.58,838.36
set03/video_0001,2811,3_1_227,325.68,731.04,349.5,839.5
set03/video_0001,2812,3_1_227,317.66,730.26,341.48,840.47
set03/video_0001,2813,3_1_227,309.63,729.47,333.45,841.45
set03/video_0001,2814,3_1_227,301.61,728.69,325.43,842.42
set03/video_0001,2815,3_1_227,293.58,727.9,317.4,843.4
set03/video_0001,2816,3_1_227,285.56,727.12,309.38,844.37
set03/video_0001,2817,3_1_227,277.53,726.34,301.35,845.34
set03/video_0001,2818,3_1_227,269.5,725.55,293.32,846.32
set03/video_0001,2819,3_1_227,261.48,724.77,285.3,847.29
set03/video_0001,2820,3_1_227,253.45,723.98,277.27,848.27
set03/video_0001,2821,3_1_227,245.43,723.2,269.25,849.24
set03/video_0001,2822,3_1_227,233.83,721.06,258.65,849.33
set03/video_0001,2823,3_1_227,222.22,718.92,248.05,849.42
set03/video_0001,2824,3_1_227,210.62,716.78,237.45,849.51
set03/video_0001,2825,3_1_227,199.02,714.64,226.85,849.6
set03/video_0001,2826,3_1_227,187.42,712.5,216.25,849.69
set03/video_0001,2827,3_1_227,175.81,710.36,205.65,849.78
set03/video_0001,2828,3_1_227,164.21,708.22,195.05,849.87
set03/video_0001,2829,3_1_227,152.61,706.08,184.45,849.96
set03/video_0001,2830,3_1_227,141.0,703.94,173.85,850.05
set03/video_0001,2831,3_1_227,129.4,701.8,163.25,850.14
set03/video_0001,2832,3_1_227,115.31,700.31,149.16,850.73
set03/video_0001,2833,3_1_227,101.21,698.82,135.06,851.32
set03/video_0001,2834,3_1_227,87.12,697.32,120.97,851.92
set03/video_0001,2835,3_1_227,73.02,695.83,106.87,852.51
set03/video_0001,2836,3_1_227,58.93,694.34,92.78,853.1
set03/video_0001,2837,3_1_227,44.2,692.65,79.94,853.17
set03/video_0001,2838,3_1_227,29.46,690.97,67.1,853.25
set03/video_0001,2839,3_1_227,14.73,689.29,54.26,853.33
set03/video_0001,2840,3_1_227,0.0,687.6,41.42,853.4
set03/video_0001,2841,3_1_227,0.0,687.6,26.6,853.4
set03/video_0001,2766,3_1_228,557.5,730.39,569.74,799.66
set03/video_0001,2767,3_1_228,553.69,730.49,566.37,800.29
set03/video_0001,2768,3_1_228,549.88,730.59,562.99,800.92
set03/video_0001,2769,3_1_228,546.07,730.69,559.62,801.54
set03/video_0001,2770,3_1_228,542.26,730.79,556.24,802.17
set03/video_0001,2771,3_1_228,538.45,730.89,552.87,802.8
set03/video_0001,2772,3_1_228,534.64,730.99,549.5,803.43
set03/video_0001,2773,3_1_228,530.83,731.09,546.12,804.05
set03/video_0001,2774,3_1_228,527.02,731.2,542.75,804.68
set03/video_0001,2775,3_1_228,523.21,731.3,539.37,805.3
set03/video_0001,2776,3_1_228,519.4,731.4,536.0,805.93
set03/video_0001,2777,3_1_228,515.1,731.28,531.7,806.41
set03/video_0001,2778,3_1_228,510.8,731.16,527.4,806.89
set03/video_0001,2779,3_1_228,506.5,731.04,523.1,807.37
set03/video_0001,2780,3_1_228,502.2,730.92,518.8,807.84
set03/video_0001,2781,3_1_228,497.9,730.8,514.5,808.32
set03/video_0001,2782,3_1_228,493.57,731.62,510.17,809.14
set03/video_0001,2783,3_1_228,489.24,732.44,505.84,809.97
set03/video_0001,2784,3_1_228,484.91,733.26,501.51,810.79
set03/video_0001,2785,3_1_228,480.58,734.08,497.18,811.61
set03/video_0001,2786,3_1_228,476.46,733.3,494.09,812.15
set03/video_0001,2787,3_1_228,472.34,732.53,490.99,812.68
set03/video_0001,2788,3_1_228,468.22,731.75,487.9,813.22
set03/video_0001,2789,3_1_228,464.1,730.98,483.3,813.76
set03/video_0001,2790,3_1_228,459.98,730.2,478.7,814.3
set03/video_0001,2791,3_1_228,455.56,729.37,474.84,814.99
set03/video_0001,2792,3_1_228,451.14,728.54,470.99,815.68
set03/video_0001,2793,3_1_228,446.72,727.71,467.13,816.37
set03/video_0001,2794,3_1_228,442.31,726.89,463.27,817.06
set03/video_0001,2795,3_1_228,437.89,726.06,459.41,817.75
set03/video_0001,2796,3_1_228,433.47,725.23,455.56,818.44
set03/video_0001,2797,3_1_228,429.05,724.4,451.7,819.13
set03/video_0001,2798,3_1_228,424.63,725.34,445.77,819.82
set03/video_0001,2799,3_1_228,420.21,726.27,439.83,820.51
set03/video_0001,2800,3_1_228,415.79,727.21,433.9,821.2
set03/video_0001,2801,3_1_228,410.05,727.0,431.6,822.51
set03/video_0001,2802,3_1_228,404.32,726.79,427.28,823.82
set03/video_0001,2803,3_1_228,398.59,726.58,422.96,825.13
set03/video_0001,2804,3_1_228,392.85,726.37,418.64,826.44
set03/video_0001,2805,3_1_228,387.12,726.16,414.32,827.75
set03/video_0001,2806,3_1_228,381.39,725.95,410.0,829.06
set03/video_0001,2807,3_1_228,375.66,725.74,403.65,830.37
set03/video_0001,2808,3_1_228,369.92,725.53,397.3,831.68
set03/video_0001,2809,3_1_228,364.19,725.31,390.95,832.99
set03/video_0001,2810,3_1_228,358.46,725.1,384.6,834.3
set03/video_0001,2811,3_1_228,351.15,724.53,378.11,834.77
set03/video_0001,2812,3_1_228,343.57,723.41,372.44,835.79
set03/video_0001,2813,3_1_228,335.99,722.3,366.76,836.81
set03/video_0001,2814,3_1_228,328.41,721.18,361.09,837.83
set03/video_0001,2815,3_1_228,320.82,720.06,355.42,838.84
set03/video_0001,2816,3_1_228,313.24,718.94,349.75,839.86
set03/video_0001,2817,3_1_228,305.66,717.83,344.07,840.88
set03/video_0001,2818,3_1_228,298.08,716.71,338.4,841.9
set03/video_0001,2819,3_1_228,291.72,718.04,329.05,840.45
set03/video_0001,2820,3_1_228,285.36,719.37,319.7,839.0
set03/video_0001,2821,3_1_228,276.36,717.95,312.52,839.42
set03/video_0001,2822,3_1_228,267.35,716.52,305.35,839.85
set03/video_0001,2823,3_1_228,258.35,715.1,298.18,840.28
set03/video_0001,2824,3_1_228,249.34,713.68,291.0,840.7
set03/video_0001,2825,3_1_228,240.3,712.94,282.35,844.3
set03/video_0001,2826,3_1_228,231.25,712.2,273.7,847.9
set03/video_0001,2827,3_1_228,220.37,708.89,263.2,846.34
set03/video_0001,2828,3_1_228,209.49,705.59,252.7,844.79
set03/video_0001,2829,3_1_228,198.61,702.28,242.2,843.23
set03/video_0001,2830,3_1_228,188.97,700.38,226.5,843.7
set03/video_0001,2831,3_1_228,176.79,698.47,217.83,843.75
set03/video_0001,2832,3_1_228,164.6,696.56,209.17,843.8
set03/video_0001,2833,3_1_228,152.42,694.65,200.5,843.85
set03/video_0001,2834,3_1_228,139.8,692.74,187.04,843.9
set03/video_0001,2835,3_1_228,127.19,690.83,173.59,843.95
set03/video_0001,2836,3_1_228,114.57,688.92,160.13,844.0
set03/video_0001,2837,3_1_228,101.95,687.02,146.67,844.05
set03/video_0001,2838,3_1_228,89.33,685.11,133.21,844.1
set03/video_0001,2839,3_1_228,76.72,683.2,119.76,844.15
set03/video_0001,2840,3_1_228,64.1,681.29,106.3,844.2
set03/video_0001,2841,3_1_228,49.12,677.99,92.22,843.78
set03/video_0001,2842,3_1_228,34.15,674.68,78.15,843.36
set03/video_0001,2843,3_1_228,19.17,671.38,64.08,842.94
set03/video_0001,2844,3_1_228,4.2,668.07,50.0,842.52
set03/video_0001,2845,3_1_228,0.0,664.77,33.9,842.1
set03/video_0001,2846,3_1_228,0.0,664.77,18.4,842.1
set03/video_0001,2433,3_1_229,989.84,741.66,995.72,757.1
set03/video_0001,2434,3_1_229,990.15,741.68,996.03,757.16
set03/video_0001,2435,3_1_229,990.46,741.71,996.34,757.22
set03/video_0001,2436,3_1_229,990.78,741.73,996.66,757.28
set03/video_0001,2437,3_1_229,991.09,741.76,996.97,757.34
set03/video_0001,2438,3_1_229,991.4,741.78,997.28,757.4
set03/video_0001,2439,3_1_229,991.71,741.8,997.59,757.46
set03/video_0001,2440,3_1_229,992.02,741.83,997.9,757.52
set03/video_0001,2441,3_1_229,992.34,741.85,998.22,757.58
set03/video_0001,2442,3_1_229,992.65,741.88,998.53,757.64
set03/video_0001,2443,3_1_229,992.96,741.9,998.84,757.7
set03/video_0001,2444,3_1_229,993.27,741.92,999.15,758.14
set03/video_0001,2445,3_1_229,993.58,741.95,999.46,758.58
set03/video_0001,2446,3_1_229,993.9,741.97,999.78,759.03
set03/video_0001,2447,3_1_229,994.21,742.0,1000.09,759.47
set03/video_0001,2448,3_1_229,994.52,742.02,1000.4,759.91
set03/video_0001,2449,3_1_229,994.79,742.11,1000.58,759.87
set03/video_0001,2450,3_1_229,995.06,742.19,1000.77,759.82
set03/video_0001,2451,3_1_229,995.34,742.28,1000.95,759.78
set03/video_0001,2452,3_1_229,995.61,742.36,1001.13,759.73
set03/video_0001,2453,3_1_229,995.88,742.45,1001.32,759.69
set03/video_0001,2454,3_1_229,996.15,742.53,1001.5,759.65
set03/video_0001,2455,3_1_229,996.42,742.62,1001.68,759.6
set03/video_0001,2456,3_1_229,996.7,742.7,1001.87,759.56
set03/video_0001,2457,3_1_229,996.97,742.79,1002.05,759.51
set03/video_0001,2458,3_1_229,997.24,742.87,1002.23,759.47
set03/video_0001,2459,3_1_229,997.51,742.96,1002.42,759.43
set03/video_0001,2460,3_1_229,997.78,743.04,1002.6,759.38
set03/video_0001,2461,3_1_229,998.06,743.13,1002.78,759.34
set03/video_0001,2462,3_1_229,998.33,743.21,1002.97,759.29
set03/video_0001,2463,3_1_229,998.6,743.3,1003.15,759.25
set03/video_0001,2464,3_1_229,998.88,743.26,1003.42,759.19
set03/video_0001,2465,3_1_229,999.15,743.22,1003.68,759.13
set03/video_0001,2466,3_1_229,999.43,743.18,1003.95,759.08
set03/video_0001,2467,3_1_229,999.7,743.14,1004.22,759.02
set03/video_0001,2468,3_1_229,999.98,743.1,1004.49,758.96
set03/video_0001,2469,3_1_229,1000.26,743.06,1004.75,758.9
set03/video_0001,2470,3_1_229,1000.53,743.02,1005.02,758.85
set03/video_0001,2471,3_1_229,1000.81,742.98,1005.29,758.79
set03/video_0001,2472,3_1_229,1001.08,742.94,1005.56,758.73
set03/video_0001,2473,3_1_229,1001.36,742.9,1005.83,758.67
set03/video_0001,2474,3_1_229,1001.64,742.86,1006.09,758.62
set03/video_0001,2475,3_1_229,1001.91,742.82,1006.36,758.56
set03/video_0001,2476,3_1_229,1002.19,742.78,1006.63,758.5
set03/video_0001,2477,3_1_229,1002.46,742.74,1006.89,758.45
set03/video_0001,2478,3_1_229,1002.74,742.7,1007.16,758.39
set03/video_0001,2479,3_1_229,1003.02,742.66,1007.43,758.33
set03/video_0001,2480,3_1_229,1003.29,742.62,1007.7,758.27
set03/video_0001,2481,3_1_229,1003.57,742.58,1007.97,758.22
set03/video_0001,2482,3_1_229,1003.84,742.54,1008.23,758.16
set03/video_0001,2483,3_1_229,1004.12,742.5,1008.5,758.1
set03/video_0001,2484,3_1_229,1004.48,742.52,1008.86,758.12
set03/video_0001,2485,3_1_229,1004.84,742.55,1009.22,758.15
set03/video_0001,2486,3_1_229,1005.2,742.57,1009.58,758.17
set03/video_0001,2487,3_1_229,1005.56,742.6,1009.94,758.2
set03/video_0001,2488,3_1_229,1005.92,742.62,1010.3,758.22
set03/video_0001,2489,3_1_229,1006.24,742.39,1010.72,758.14
set03/video_0001,2490,3_1_229,1006.57,742.16,1011.14,758.06
set03/video_0001,2491,3_1_229,1006.89,741.94,1011.56,757.97
set03/video_0001,2492,3_1_229,1007.22,741.71,1011.98,757.89
